15A	CLINICAL COMMISSIONING GROUP	READING BOROUGH COUNCIL	NHS Berkshire West Ccg	*	*	0	*	0	0	*	0	0	*	*	*	*	*	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	*	0	0	0	0	0	0	0	*	*	0	0	0
NT202	INDEPENDENT SECTOR H/C PROVIDER SITE	BCP COUNCIL	Nuffield Health, Bournemouth Hospital	475	475	225	250	0	0	475	0	0	109.147368421053	7	2.05405405405405	2	62.0861344537815	0	0	*	0	0	0	0	*	*	15	15	*	15	15	25	30	55	60	55	75	55	40	15	*	330	304	0	0	0
NT204	INDEPENDENT SECTOR H/C PROVIDER SITE	ESSEX COUNTY COUNCIL	Nuffield Health, Brentwood Hospital	450	450	145	305	0	0	450	0	0	81.496644295302	4	1.76381909547739	1	53.6995515695067	0	0	0	0	0	0	0	*	*	10	25	20	45	40	45	50	40	45	30	35	30	15	10	0	250	351	0	0	0
NT205	INDEPENDENT SECTOR H/C PROVIDER SITE	BRIGHTON AND HOVE CITY COUNCIL	Nuffield Health, Brighton Hospital	540	540	240	300	0	0	540	0	0	132.107606679035	4	3.55111111111111	2	63.3994708994709	0	0	0	0	0	0	0	0	0	*	15	15	15	20	25	20	30	30	35	50	45	45	25	*	315	799	0	0	0
NT206	INDEPENDENT SECTOR H/C PROVIDER SITE	BRISTOL CITY COUNCIL	Nuffield Health, Bristol Hospital (Chesterfield)	625	625	290	335	0	0	625	0	0	98.6929260450161	38	1.6457399103139	2	58.7544141252006	0	0	0	0	0	0	0	0	*	*	20	30	25	30	40	60	85	70	75	80	50	20	10	*	400	367	0	20	0
NT209	INDEPENDENT SECTOR H/C PROVIDER SITE	CAMBRIDGESHIRE COUNTY COUNCIL	Nuffield Health, Cambridge Hospital	355	355	165	190	0	0	355	0	0	48.5235294117647	7	1.60625	1	60.1605633802817	0	0	0	*	*	0	*	*	*	*	*	10	10	15	30	35	40	45	55	55	30	10	*	*	195	257	0	0	0
NT210	INDEPENDENT SECTOR H/C PROVIDER SITE	CHESHIRE WEST AND CHESTER COUNCIL	Nuffield Health, The Grosvenor Hospital, Chester	370	370	130	240	0	0	370	0	0	60.9256198347107	6	2.94047619047619	2	56.1051212938005	0	0	0	0	0	*	*	*	*	*	10	20	25	20	40	40	50	35	45	40	20	10	*	*	285	247	0	0	0
NT211	INDEPENDENT SECTOR H/C PROVIDER SITE	GLOUCESTERSHIRE COUNTY COUNCIL	Nuffield Health, Cheltenham Hospital	125	125	80	45	0	0	125	0	0	61.9256198347107	28	2.63157894736842	3	60.288	0	0	0	0	0	0	0	0	*	*	*	*	*	*	*	15	15	10	20	25	10	*	*	*	50	200	0	0	0
NT212	INDEPENDENT SECTOR H/C PROVIDER SITE	WEST SUSSEX COUNTY COUNCIL	Nuffield Health, Chichester Hospital	1745	1745	855	890	0	0	1745	0	0	23.9672225416906	3	2.44918032786885	3	62.4514088556642	0	0	0	0	0	0	0	*	*	40	55	60	65	75	90	125	135	160	190	255	230	145	90	20	1440	747	0	0	0
NT213	INDEPENDENT SECTOR H/C PROVIDER SITE	DERBY CITY COUNCIL	Nuffield Health, Derby Hospital	1615	1615	595	1020	0	0	1615	0	0	25.5911910669975	4	1.49359886201991	1	58.2969621822691	0	0	0	0	0	*	*	*	10	30	45	55	80	85	130	170	205	160	190	165	145	85	40	*	910	1050	0	0	0
NT214	INDEPENDENT SECTOR H/C PROVIDER SITE	HAMPSHIRE COUNTY COUNCIL	Nuffield Health, Wessex Hospital	295	295	135	165	0	0	295	0	0	100.124031007752	23	4.63636363636364	3	62.206779661017	0	0	0	0	0	0	0	*	*	*	*	10	10	15	25	20	30	25	40	40	20	20	15	15	120	816	0	0	0
NT215	INDEPENDENT SECTOR H/C PROVIDER SITE	DEVON COUNTY COUNCIL	Nuffield Health, Exeter Hospital	715	715	360	355	0	0	715	0	0	64.7120786516854	6	1.64453125	2	63.6269284712482	0	0	0	0	0	0	*	*	*	15	15	15	20	20	35	50	60	70	90	110	105	70	30	*	455	421	0	0	0
NT216	INDEPENDENT SECTOR H/C PROVIDER SITE	SURREY COUNTY COUNCIL	Nuffield Health, Guildford Hospital	540	540	235	305	0	0	540	0	0	12.5194508009153	6	2.23170731707317	1	59.7448789571695	0	*	*	*	*	0	0	*	*	*	10	25	30	25	30	40	55	70	65	80	50	25	15	*	295	549	0	0	0
NT218	INDEPENDENT SECTOR H/C PROVIDER SITE	WEST SUSSEX COUNTY COUNCIL	Nuffield Health, Haywards Heath Hospital	135	135	65	75	0	0	135	0	0	87.8345864661654	4	2.6875	3	57.4779411764706	0	0	0	0	0	0	0	0	0	10	*	*	*	*	10	20	10	20	15	25	10	*	*	*	70	172	0	0	0
NT219	INDEPENDENT SECTOR H/C PROVIDER SITE	HEREFORDSHIRE COUNCIL	Nuffield Health, Hereford Hospital	255	255	105	150	0	0	255	0	0	104.856031128405	30	2.1734693877551	1	60.046875	0	0	0	0	0	0	0	*	0	10	10	*	10	15	25	15	20	30	30	45	20	20	*	0	160	213	0	0	0
NT222	INDEPENDENT SECTOR H/C PROVIDER SITE	SUFFOLK COUNTY COUNCIL	Nuffield Health, Ipswich Hospital	90	90	35	60	0	0	90	0	0	223.095890410959	12	3.46153846153846	2	62.554347826087	0	0	0	0	0	0	0	*	0	*	*	*	*	*	*	*	*	10	15	20	15	10	*	0	40	180	0	0	0
NT224	INDEPENDENT SECTOR H/C PROVIDER SITE	WARWICKSHIRE COUNTY COUNCIL	Nuffield Health, Warwickshire Hospital	450	450	150	305	0	0	450	0	0	60.0975609756098	7	1.63247863247863	1	56.4434589800443	0	0	*	*	0	0	*	*	*	10	15	20	20	30	25	60	55	60	45	60	30	15	*	0	335	191	0	0	0
NT225	INDEPENDENT SECTOR H/C PROVIDER SITE	LEEDS CITY COUNCIL	Nuffield Health, Leeds Hospital	860	860	430	430	0	0	860	0	0	103.751458576429	29	2.25895316804408	2	55.5268691588785	0	0	0	0	0	*	*	*	10	30	45	45	50	50	50	80	105	90	105	95	60	35	*	*	495	820	0	0	0
NT226	INDEPENDENT SECTOR H/C PROVIDER SITE	LEICESTER CITY COUNCIL	Nuffield Health, Leicester Hospital	385	385	170	215	0	0	385	0	0	80.9244791666667	3	1.63815789473684	2	55.5665796344648	0	0	0	0	0	0	0	*	*	15	15	25	20	30	30	30	45	40	40	45	40	10	*	0	230	249	0	0	0
NT229	INDEPENDENT SECTOR H/C PROVIDER SITE	NEWCASTLE CITY COUNCIL	Nuffield Health, Newcastle Upon Tyne Hospital	630	630	230	400	0	0	630	0	0	19.5543130990415	15	1.25563909774436	1	55.5958466453674	0	0	0	0	0	0	*	*	*	20	25	45	45	35	50	65	55	60	55	55	55	40	15	*	495	167	0	*	0
NT230	INDEPENDENT SECTOR H/C PROVIDER SITE	STAFFORDSHIRE COUNTY COUNCIL	Nuffield Health, North Staffordshire Hospital	600	600	270	330	0	0	600	0	0	195.826086956522	239	1.85957446808511	2	58.3177257525084	0	0	0	0	0	0	0	*	*	20	10	25	15	45	40	60	70	70	75	75	40	35	10	*	365	437	0	0	0
NT233	INDEPENDENT SECTOR H/C PROVIDER SITE	PLYMOUTH CITY COUNCIL	Nuffield Health, Plymouth Hospital	730	730	360	370	0	0	730	0	0	103.581395348837	12	1.81603773584906	1	56.0953058321479	0	0	0	0	0	0	0	*	*	25	30	35	45	40	55	60	80	65	90	75	55	30	10	*	520	385	0	0	0
NT235	INDEPENDENT SECTOR H/C PROVIDER SITE	SHROPSHIRE COUNCIL	Nuffield Health, Shrewsbury Hospital	375	375	175	200	0	0	375	0	0	47.973474801061	11	1.14285714285714	1	59.657824933687	0	0	0	0	0	0	0	*	*	*	10	15	20	25	20	35	40	45	35	45	40	25	15	*	285	104	0	0	0
NT237	INDEPENDENT SECTOR H/C PROVIDER SITE	STOCKTON-ON-TEES BOROUGH COUNCIL	Nuffield Health, Tees Hospital	1265	1265	580	685	0	0	1265	0	0	118.281746031746	85	1.82751540041068	2	64.5253164556962	0	0	0	0	0	0	0	*	*	10	25	30	40	35	45	95	145	125	160	210	165	125	45	10	775	890	0	0	0
NT238	INDEPENDENT SECTOR H/C PROVIDER SITE	SOMERSET COUNCIL	Nuffield Health, Taunton Hospital	255	255	90	160	0	0	255	0	0	26.4505928853755	4	1.65454545454545	1	60.9484126984127	0	0	0	0	0	0	0	*	*	*	10	10	10	*	10	25	20	20	20	35	30	25	*	*	200	91	0	0	0
NT239	INDEPENDENT SECTOR H/C PROVIDER SITE	KENT COUNTY COUNCIL	Nuffield Health, Tunbridge Wells Hospital	240	240	145	95	0	0	240	0	0	50.1495726495726	27	1.29166666666667	1	42.9790794979079	0	0	*	*	*	*	*	*	*	20	20	25	25	20	15	20	15	10	10	15	15	*	*	0	215	31	0	0	0
NT241	INDEPENDENT SECTOR H/C PROVIDER SITE	SURREY COUNTY COUNCIL	Nuffield Health, Woking Hospital	320	320	105	215	0	0	320	0	0	83.2358490566038	3	1.86538461538462	1	52.9716088328076	0	0	0	0	0	0	0	*	*	20	15	15	25	30	30	25	35	30	25	25	20	10	*	*	265	97	0	0	0
NT242	INDEPENDENT SECTOR H/C PROVIDER SITE	CITY OF WOLVERHAMPTON COUNCIL	Nuffield Health, Wolverhampton Hospital	775	775	295	480	0	0	775	0	0	132.063389391979	56	1.88652482269504	2	66.3976683937824	0	0	0	0	0	*	0	0	*	*	10	20	25	20	30	55	50	65	85	115	130	90	50	15	630	266	0	0	0
NT244	INDEPENDENT SECTOR H/C PROVIDER SITE	OXFORDSHIRE COUNTY COUNCIL	Nuffield Hospital Oxford (The Manor)	1080	1080	505	575	0	0	1080	0	0	25.7053941908714	6	1.99101796407186	1	60.887962962963	0	0	0	*	*	*	*	*	*	20	35	40	50	50	55	95	95	105	100	130	130	85	55	20	745	665	0	0	0
NT245	INDEPENDENT SECTOR H/C PROVIDER SITE	CITY OF YORK COUNCIL	Nuffield Health, York Hospital	1715	1710	745	965	0	0	1710	0	0	104.320977917981	33	1.56404494382022	1	59.4428822495606	0	0	0	0	0	*	10	*	*	35	55	70	75	105	110	145	185	170	190	185	175	115	55	15	1265	695	0	*	0
NT255	INDEPENDENT SECTOR H/C PROVIDER SITE	VALE OF GLAMORGAN UA	The Vale Hospital	1160	1160	330	830	0	0	1160	0	0	8.79343128781331	7	1.25373134328358	1	54.0613126079447	0	0	0	*	*	*	*	10	*	30	40	60	60	80	120	170	140	100	115	95	65	40	15	*	825	420	0	*	0
NT301	INDEPENDENT SECTOR H/C PROVIDER SITE	WORCESTERSHIRE COUNTY COUNCIL	Spire South Bank Hospital	640	640	330	310	0	0	640	0	0	118.648902821317	63	2.32777777777778	2	56.444094488189	0	0	0	0	0	0	0	0	*	25	20	25	40	35	40	65	80	50	80	80	55	25	10	0	460	419	0	0	0
NT302	INDEPENDENT SECTOR H/C PROVIDER SITE	BRISTOL CITY COUNCIL	Spire Bristol Hospital	765	765	350	415	0	0	765	0	0	43.8954248366013	27	2.24846625766871	2	60.8704188481675	0	0	0	0	0	0	0	0	*	20	20	15	20	30	50	80	85	80	85	110	95	40	20	*	440	733	0	0	0
NT304	INDEPENDENT SECTOR H/C PROVIDER SITE	SOUTHAMPTON CITY COUNCIL	Spire Southampton Hospital	885	885	515	375	0	0	885	0	0	22.7824601366743	7	3.69615384615385	3	61.2273755656109	0	0	0	0	0	*	*	*	*	15	25	40	25	30	50	60	95	100	120	135	100	50	30	*	365	1922	0	0	0
NT305	INDEPENDENT SECTOR H/C PROVIDER SITE	HAMPSHIRE COUNTY COUNCIL	Spire Portsmouth Hospital	360	360	165	195	0	0	360	0	0	80.8885714285714	22	3.26356589147287	3	58.9972144846797	0	0	0	0	0	0	0	0	0	10	10	10	15	15	25	30	45	55	40	45	40	15	*	0	230	421	0	0	0
NT308	INDEPENDENT SECTOR H/C PROVIDER SITE	SURREY COUNTY COUNCIL	Spire Gatwick Park Hospital	505	505	200	305	0	0	505	0	0	86.7349137931034	17	2.35416666666667	2	55.7142857142857	0	0	0	0	0	0	0	*	*	20	10	30	40	30	45	60	45	45	65	45	35	20	10	*	460	113	0	0	0
NT309	INDEPENDENT SECTOR H/C PROVIDER SITE	EAST SUSSEX COUNTY COUNCIL	Spire Sussex Hospital	815	815	345	465	0	0	815	0	0	66.2426108374384	10	1.98823529411765	2	57.3609394313968	0	0	0	0	0	0	0	*	*	30	20	45	30	55	70	80	85	85	90	75	70	40	20	10	645	338	0	*	0
NT30A	INDEPENDENT SECTOR H/C PROVIDER SITE	NOTTINGHAMSHIRE COUNTY COUNCIL	Spire Nottingham Hospital	855	855	375	475	0	0	850	*	0	32.9293286219081	7	1.80257510729614	1	60.9295774647887	0	0	0	0	0	0	0	0	*	10	15	35	35	45	50	75	95	85	120	115	95	55	15	*	620	420	0	0	0
NT310	INDEPENDENT SECTOR H/C PROVIDER SITE	KENT COUNTY COUNCIL	Spire Tunbridge Wells Hospital	205	205	85	120	0	0	205	*	0	49.1485148514851	18	1.70454545454545	1	52.1625615763547	0	0	0	0	0	0	*	0	*	10	15	10	20	15	20	15	25	20	15	20	15	*	0	0	160	75	0	0	0
NT312	INDEPENDENT SECTOR H/C PROVIDER SITE	KENT COUNTY COUNCIL	Spire Alexandra Hospital	870	870	350	525	0	0	870	0	0	110.466589861751	62	1.78846153846154	2	55.0287686996548	0	0	0	0	0	0	0	0	*	20	30	45	60	60	75	120	95	105	80	85	60	20	*	*	610	465	0	0	0
NT313	INDEPENDENT SECTOR H/C PROVIDER SITE	SOUTHEND-ON-SEA BOROUGH COUNCIL	Spire Wellesley Hospital	1350	1350	565	785	0	0	1350	0	0	106.235119047619	68	1.68995633187773	1	60.5148367952522	0	0	*	*	0	0	0	*	*	15	30	25	50	60	110	155	180	135	155	180	150	60	40	*	1120	387	0	0	0
NT314	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF REDBRIDGE	Spire London East	1480	1480	685	795	0	0	1480	0	0	150.615071283096	119	2	1	48.9090909090909	0	15	55	30	*	*	0	*	10	45	60	100	125	135	155	140	150	115	105	105	40	60	20	*	1370	212	0	0	0
NT315	INDEPENDENT SECTOR H/C PROVIDER SITE	HERTFORDSHIRE COUNTY COUNCIL	Spire Bushey Hospital	490	490	240	255	0	0	490	0	0	50.7142857142857	10	1.98029556650246	1	54.0426829268293	0	0	0	0	0	0	0	0	0	25	25	25	35	35	30	55	45	60	50	45	35	15	*	*	290	402	0	0	0
NT316	INDEPENDENT SECTOR H/C PROVIDER SITE	HERTFORDSHIRE COUNTY COUNCIL	Spire Harpenden Hospital	1040	1040	535	500	0	0	1040	0	0	71.4355948869223	22	1.94650205761317	2	53.3702989392478	0	0	0	0	0	0	0	*	*	35	50	70	70	75	80	120	135	110	100	85	55	20	15	*	795	473	0	0	0
NT317	INDEPENDENT SECTOR H/C PROVIDER SITE	CAMBRIDGESHIRE COUNTY COUNCIL	Spire Cambridge Lea Hospital	850	850	435	415	0	0	850	0	0	16.5889281507656	11	2.27058823529412	2	59.5193889541716	0	0	0	0	0	*	*	*	10	20	35	30	25	45	55	70	85	80	85	130	95	50	25	*	510	772	0	0	0
NT319	INDEPENDENT SECTOR H/C PROVIDER SITE	ESSEX COUNTY COUNCIL	Spire Hartswood Hospital	1305	1305	600	705	0	0	1305	0	0	35.7323506594259	9	1.46261682242991	1	54.4623655913978	0	0	0	0	0	0	*	*	*	50	60	75	105	70	105	155	120	145	120	145	85	30	20	10	1090	313	0	0	0
NT320	INDEPENDENT SECTOR H/C PROVIDER SITE	SOLIHULL METROPOLITAN BOROUGH COUNCIL	Spire Parkway Hospital	860	860	405	455	0	0	860	0	0	131.391405342625	82	2.2032967032967	2	56.2549476135041	0	0	0	0	0	0	0	*	*	35	35	40	40	60	65	85	95	85	90	110	60	30	20	*	500	802	0	0	0
NT321	INDEPENDENT SECTOR H/C PROVIDER SITE	STAFFORDSHIRE COUNTY COUNCIL	Spire Little Aston Hospital	780	780	305	475	0	0	780	0	0	124.507672634271	77	1.83601286173633	2	56.6585365853659	0	0	0	0	0	0	0	*	*	15	25	30	55	50	55	100	105	80	90	70	65	25	10	0	470	571	0	0	0
NT322	INDEPENDENT SECTOR H/C PROVIDER SITE	LEICESTERSHIRE COUNTY COUNCIL	Spire Leicester Hospital	750	750	385	365	0	0	750	0	0	67.7369863013699	21	2.62280701754386	3	62.2754010695187	0	0	0	0	0	0	0	0	*	*	20	*	20	35	25	45	80	150	120	130	65	25	15	*	520	598	0	0	0
NT324	INDEPENDENT SECTOR H/C PROVIDER SITE	WARRINGTON BOROUGH COUNCIL	Spire Cheshire Hospital	1690	1690	890	800	0	0	1690	0	0	61.3404126213592	19	2.32	3	58.1314387211368	0	0	0	0	0	0	0	*	*	45	70	70	100	80	120	165	175	175	185	180	165	95	40	10	1390	696	0	0	0
NT325	INDEPENDENT SECTOR H/C PROVIDER SITE	WIRRAL BOROUGH COUNCIL	Spire Murrayfield Hospital	1340	1340	650	695	0	0	1340	0	0	98.8811659192825	72	1.65266106442577	2	56.4074626865672	0	0	0	0	0	0	0	*	*	35	60	70	65	65	115	150	155	135	140	140	95	55	30	10	985	590	0	0	0
NT327	INDEPENDENT SECTOR H/C PROVIDER SITE	MANCHESTER CITY COUNCIL	Spire Manchester Hospital	1005	1005	450	555	0	0	1005	0	0	66.3995983935743	23	3.19375	3	53.6690070210632	0	0	0	0	0	0	0	0	*	30	60	70	65	75	85	100	105	105	115	85	55	25	10	*	685	1022	0	0	0
NT332	INDEPENDENT SECTOR H/C PROVIDER SITE	LEEDS CITY COUNCIL	Spire Leeds Hospital	1245	1245	605	635	0	0	1245	0	0	71.723609991942	21	1.95057034220532	2	49.4101531023368	0	25	50	30	*	*	*	*	*	45	60	85	70	90	100	120	120	100	95	105	60	35	30	10	980	513	0	0	0
NT333	INDEPENDENT SECTOR H/C PROVIDER SITE	SUNDERLAND CITY COUNCIL	Spire Washington Hospital	2330	2330	1110	1220	0	0	2330	0	0	89.0949913644214	33	1.74773139745917	1	56.8328319724968	0	0	0	0	0	0	0	*	*	30	60	105	140	165	200	250	300	290	270	250	150	80	30	*	1775	963	0	0	0
NT337	INDEPENDENT SECTOR H/C PROVIDER SITE	LIVERPOOL CITY COUNCIL	Spire Liverpool Hospital	1975	1975	840	1135	0	0	1975	*	0	99.9382259767687	22	1.67326732673267	1	54.0694374049671	0	0	0	0	0	0	0	*	*	45	80	125	160	160	160	230	215	225	195	185	100	55	20	*	1875	169	0	0	0
NT339	INDEPENDENT SECTOR H/C PROVIDER SITE	CHESHIRE EAST COUNCIL	Spire Regency Hospital	870	870	410	465	0	0	870	0	0	91.3754305396096	31	1.748	2	56.439585730725	0	0	0	0	0	0	*	*	*	25	35	45	40	65	70	85	105	85	90	90	75	40	15	*	620	437	0	0	0
NT343	INDEPENDENT SECTOR H/C PROVIDER SITE	BUCKINGHAMSHIRE COUNCIL	Spire Thames Valley Hospital	495	495	220	280	0	0	495	0	0	18.2651821862348	8	1.84070796460177	1	55.0301810865191	0	0	0	0	0	*	0	*	*	20	25	35	30	35	35	35	50	55	50	60	35	20	*	*	385	208	0	0	0
NT344	INDEPENDENT SECTOR H/C PROVIDER SITE	READING BOROUGH COUNCIL	Spire Dunedin Hospital	670	670	320	350	0	0	670	0	0	84.2373134328358	38	1.81954887218045	1	53.3482810164424	0	0	0	0	0	0	0	*	*	20	25	45	45	70	65	80	70	60	60	55	40	20	10	0	540	242	0	0	0
NT345	INDEPENDENT SECTOR H/C PROVIDER SITE	HAMPSHIRE COUNTY COUNCIL	Spire Clare Park Hospital	1000	1000	445	555	0	0	1000	0	0	41.7251755265797	9	1.83950617283951	1	55.134	0	0	0	0	0	0	0	*	*	30	50	55	65	75	90	100	105	80	85	115	75	45	20	0	840	298	0	0	0
NT347	INDEPENDENT SECTOR H/C PROVIDER SITE	BLACKPOOL BOROUGH COUNCIL	Spire Fylde Coast Hospital	1485	1485	585	900	0	0	1485	0	0	180.587956698241	162	1.85287356321839	2	58.559081701553	0	0	0	0	0	0	0	*	*	30	40	65	70	95	125	125	170	160	155	165	150	90	25	10	1050	806	0	0	0
NT348	INDEPENDENT SECTOR H/C PROVIDER SITE	CALDERDALE METROPOLITAN BOROUGH COUNCIL	Spire Elland Hospital	3525	3525	1495	2030	0	0	3525	0	0	61.4726125609406	25	1.6494623655914	1	57.1723059425647	0	0	0	0	0	0	0	10	15	85	140	160	195	235	295	355	390	330	325	385	270	195	85	45	3060	767	0	0	0
NT350	INDEPENDENT SECTOR H/C PROVIDER SITE	LEEDS CITY COUNCIL	Spire Methley Park Hospital	1005	1005	515	490	0	0	1005	0	0	137.370887337986	68	1.4472049689441	1	55.0039880358923	0	0	0	0	0	0	0	*	*	30	35	70	55	70	80	95	135	100	105	100	75	35	10	0	680	466	0	0	0
NT351	INDEPENDENT SECTOR H/C PROVIDER SITE	EAST RIDING OF YORKSHIRE COUNCIL	Spire Hull And East Riding Hospital	3375	3375	1530	1845	0	0	3375	0	0	70.5957257346394	21	2.09819121447028	1	58.8544322561518	0	*	15	10	*	*	*	10	15	65	105	140	160	190	225	320	360	345	335	365	295	245	115	45	2605	1624	0	0	0
NT364	INDEPENDENT SECTOR H/C PROVIDER SITE	BRIGHTON AND HOVE CITY COUNCIL	Spire Montefiore Hospital	900	900	370	525	0	0	900	0	0	46.5739910313901	10	1.99242424242424	2	60.6078212290503	0	0	0	0	0	0	0	*	*	15	15	20	30	60	50	65	90	140	130	155	65	40	10	*	635	526	0	0	0
NT3X3	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF SUTTON	Spire St Anthony's Hospital	510	510	295	215	0	0	510	0	0	21.0138339920949	8	2.68663594470046	2	58.104743083004	0	0	0	0	0	0	0	*	*	15	20	20	30	30	40	45	45	55	45	60	40	30	20	*	295	583	0	0	0
NT401	INDEPENDENT SECTOR H/C PROVIDER SITE	STOCKPORT METROPOLITAN BOROUGH COUNCIL	BMI - The Alexandra Hospital	4110	4110	2040	2070	*	0	4110	0	0	93.209664642197	7	2.0155979202773	1	56.5192965315095	0	0	0	0	0	*	10	10	*	90	160	190	230	255	370	405	460	465	470	425	305	155	70	15	2955	2326	0	105	0
NT402	INDEPENDENT SECTOR H/C PROVIDER SITE	BATH AND NORTH EAST SOMERSET COUNCIL	BMI - Bath Clinic	2015	2015	1105	905	*	0	2015	0	0	59.2137404580153	18	1.44599303135889	1	61.3195825049702	0	0	0	0	0	0	0	*	*	50	45	70	55	100	120	170	195	200	255	270	255	140	60	15	1440	830	0	65	0
NT403	INDEPENDENT SECTOR H/C PROVIDER SITE	BLACKBURN WITH DARWEN BOROUGH COUNCIL	BMI - The Beardwood Hospital	4630	4630	1975	2655	*	0	4630	0	0	338.417929839757	82	1.41463414634146	1	57.5583207098031	0	0	0	0	0	0	0	*	*	70	115	200	250	285	405	570	545	525	500	515	350	200	70	15	4055	812	0	60	0
NT404	INDEPENDENT SECTOR H/C PROVIDER SITE	BOLTON METROPOLITAN BOROUGH COUNCIL	BMI - The Beaumont Hospital	2405	2405	1030	1375	*	0	2405	0	0	197.95769733973	54	1.63858695652174	1	52.6207327227311	0	0	0	0	0	0	0	*	10	90	105	170	190	200	235	290	245	220	225	210	135	50	20	*	2040	603	0	25	0
NT405	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF HILLINGDON	BMI - Bishops Wood	1270	1270	600	670	*	0	1270	0	0	102.29044988161	21	2.33333333333333	2	61.5	0	0	0	0	0	0	0	*	*	20	25	35	50	65	65	100	135	155	155	200	115	80	45	10	925	812	0	25	0
NT406	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF LEWISHAM	BMI - The Blackheath Hospital	2515	2515	1150	1370	0	0	2515	0	0	83.4784708249497	21	1.79939209726444	1	50.750903977501	0	0	0	0	0	0	0	*	*	90	175	210	250	250	225	245	245	195	170	195	140	65	15	*	1860	1184	0	45	0
NT408	INDEPENDENT SECTOR H/C PROVIDER SITE	KENT COUNTY COUNCIL	BMI - The Chaucer Hospital	2150	2150	680	1470	0	0	2150	0	0	106.08687529192	12	1.39208633093525	1	61.2089343880875	0	0	0	0	0	0	0	*	15	40	50	70	80	100	130	210	210	200	240	300	255	165	65	25	1595	774	0	65	0
NT409	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF BROMLEY	BMI - Chelsfield Park Hospital	1570	1570	580	985	*	0	1570	0	0	63.6354365838113	9	2.0219298245614	2	57.7161989795918	0	0	0	0	0	0	0	*	*	45	60	60	105	95	115	160	160	160	125	150	150	115	45	15	1340	461	0	10	0
NT410	INDEPENDENT SECTOR H/C PROVIDER SITE	BUCKINGHAMSHIRE COUNCIL	BMI - The Chiltern Hospital	2495	2495	1220	1275	*	0	2495	0	0	29.8170681910984	14	1.87772925764192	2	64.1950240770466	0	0	0	0	0	*	*	*	*	30	65	65	70	120	140	200	230	195	225	315	280	260	190	85	2265	430	0	15	0
NT411	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF HARROW	BMI - The Clementine Churchill Hospital	4420	4420	1935	2480	0	0	4420	0	0	52.9844736842105	6	2.53317249698432	1	53.4783003862758	0	0	0	0	0	0	*	15	10	140	235	305	325	410	360	405	450	480	415	355	275	155	60	10	3590	2100	0	90	0
NT412	INDEPENDENT SECTOR H/C PROVIDER SITE	WORCESTERSHIRE COUNTY COUNCIL	BMI - The Droitwich Spa Hospital	3235	3235	1535	1695	0	0	3235	0	0	75.6452114427861	9	2.05607476635514	2	59.8772093023256	0	0	0	0	0	0	0	*	10	75	115	130	135	160	190	270	315	320	390	440	340	205	100	20	2700	1100	0	30	0
NT416	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF BARNET	BMI - Hendon Hospital	795	795	370	430	0	0	795	0	0	104.977979274611	58	3	1	56.9772727272727	0	0	0	0	0	0	0	0	10	30	55	55	35	50	40	50	55	80	80	85	85	45	35	*	795	9	0	0	0
NT417	INDEPENDENT SECTOR H/C PROVIDER SITE	WEST SUSSEX COUNTY COUNCIL	BMI - Goring Hall Hospital	1900	1900	805	1085	*	0	1900	0	0	71.358987875593	9	2.04383561643836	2	61.9378292939937	0	0	0	0	0	0	0	*	*	45	50	55	70	90	110	170	160	175	215	265	230	160	70	25	1535	746	0	25	0
NT418	INDEPENDENT SECTOR H/C PROVIDER SITE	HAMPSHIRE COUNTY COUNCIL	BMI - The Hampshire Clinic	3535	3535	1830	1705	*	0	3535	0	0	39.1455533314269	7	2.84090909090909	1	60.812641723356	0	0	0	0	0	0	*	15	15	85	100	125	150	180	220	280	315	345	325	505	405	270	140	40	2745	2250	0	150	0
NT419	INDEPENDENT SECTOR H/C PROVIDER SITE	BCP COUNCIL	BMI - The Harbour Hospital	1735	1735	700	1035	0	0	1735	0	0	15.3451652386781	4	1.55271565495208	1	58.5472350230415	0	0	0	0	0	0	0	0	*	55	40	65	75	80	125	165	200	220	230	255	120	70	25	*	1425	486	0	30	0
NT420	INDEPENDENT SECTOR H/C PROVIDER SITE	ROCHDALE METROPOLITAN BOROUGH COUNCIL	BMI - The Highfield Hospital	2630	2630	1205	1425	*	0	2630	0	0	104.726577437859	44	2.0787269681742	2	54.0190331176247	0	0	0	0	0	0	0	*	15	100	115	165	175	210	230	280	270	285	230	235	190	85	35	*	2035	1241	0	20	0
NT421	INDEPENDENT SECTOR H/C PROVIDER SITE	LONDON BOROUGH OF ENFIELD	BMI - The Kings Oak Hospital	1400	1400	530	865	*	0	1400	0	0	110.437636761488	27	1.68333333333333	2	51.5878962536023	0	*	10	*	*	*	*	10	*	55	75	95	115	120	125	145	165	120	80	80	80	60	25	10	1280	202	0	10	0
